"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1000000;"ŁÓDZKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2010";17,17;"zł";"";
1000000;"ŁÓDZKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2011";17,29;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2010";0,47;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2011";0,45;"zł";"";
1000000;"ŁÓDZKIE";"luty";"margaryna - za 400 g";"cena";"2010";3,66;"zł";"";
1000000;"ŁÓDZKIE";"luty";"margaryna - za 400 g";"cena";"2011";3,93;"zł";"";
1000000;"ŁÓDZKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";156,81;"zł";"";
1000000;"ŁÓDZKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";176,22;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pasta do zębów - za 125ml";"cena";"2010";8,29;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pasta do zębów - za 125ml";"cena";"2011";8,91;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,10;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,14;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2010";16,47;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2011";17,32;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2010";0,49;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2011";0,46;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"margaryna - za 400 g";"cena";"2010";3,63;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"margaryna - za 400 g";"cena";"2011";3,87;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";161,44;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";178,51;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pasta do zębów - za 125ml";"cena";"2010";8,45;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pasta do zębów - za 125ml";"cena";"2011";9,06;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";13,91;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,66;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2010";16,47;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2011";17,62;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2010";0,49;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2011";0,46;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"margaryna - za 400 g";"cena";"2010";3,58;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"margaryna - za 400 g";"cena";"2011";3,93;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";162,08;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";175,14;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2010";8,51;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2011";9,07;"zł";"";
1000000;"ŁÓDZKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";13,90;"zł";"";
1000000;"ŁÓDZKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,81;"zł";"";
1000000;"ŁÓDZKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2010";16,32;"zł";"";
1000000;"ŁÓDZKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2011";17,92;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2010";0,48;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2011";0,45;"zł";"";
1000000;"ŁÓDZKIE";"maj";"margaryna - za 400 g";"cena";"2010";3,69;"zł";"";
1000000;"ŁÓDZKIE";"maj";"margaryna - za 400 g";"cena";"2011";4,25;"zł";"";
1000000;"ŁÓDZKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";164,58;"zł";"";
1000000;"ŁÓDZKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";169,41;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pasta do zębów - za 125ml";"cena";"2010";8,74;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pasta do zębów - za 125ml";"cena";"2011";9,24;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,34;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,86;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2010";16,40;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2011";18,11;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2010";0,47;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2011";0,45;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"margaryna - za 400 g";"cena";"2010";3,63;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"margaryna - za 400 g";"cena";"2011";4,30;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";164,58;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";168,15;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2010";8,82;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2011";9,35;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,48;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,80;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2010";16,38;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2011";18,30;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2010";0,45;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2011";0,45;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"margaryna - za 400 g";"cena";"2010";3,66;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"margaryna - za 400 g";"cena";"2011";4,30;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";164,58;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";168,15;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2010";8,72;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2011";9,15;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,35;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";15,00;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2010";16,29;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2011";18,16;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2010";0,44;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2011";0,46;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"margaryna - za 400 g";"cena";"2010";3,61;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"margaryna - za 400 g";"cena";"2011";4,38;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";164,58;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";168,15;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2010";8,70;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2011";9,09;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,43;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";15,15;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2010";16,66;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2011";18,11;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2010";0,45;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2011";0,47;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"margaryna - za 400 g";"cena";"2010";3,96;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"margaryna - za 400 g";"cena";"2011";4,30;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";171,99;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";179,57;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pasta do zębów - za 125ml";"cena";"2010";8,56;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pasta do zębów - za 125ml";"cena";"2011";0,00;"zł";"";
1000000;"ŁÓDZKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,54;"zł";"";
1000000;"ŁÓDZKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,94;"zł";"";
1000000;"ŁÓDZKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2010";16,84;"zł";"";
1000000;"ŁÓDZKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2011";17,99;"zł";"";
1000000;"ŁÓDZKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2010";0,44;"zł";"";
1000000;"ŁÓDZKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2011";0,48;"zł";"";
1000000;"ŁÓDZKIE";"październik";"margaryna - za 400 g";"cena";"2010";3,86;"zł";"";
1000000;"ŁÓDZKIE";"październik";"margaryna - za 400 g";"cena";"2011";4,39;"zł";"";
1000000;"ŁÓDZKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";171,99;"zł";"";
1000000;"ŁÓDZKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";180,79;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pasta do zębów - za 125ml";"cena";"2010";8,37;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pasta do zębów - za 125ml";"cena";"2011";0,00;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,46;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";15,38;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2010";16,98;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2011";18,45;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2010";0,44;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2011";0,49;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"margaryna - za 400 g";"cena";"2010";3,95;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"margaryna - za 400 g";"cena";"2011";4,40;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";179,14;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";180,79;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pasta do zębów - za 125ml";"cena";"2010";8,39;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pasta do zębów - za 125ml";"cena";"2011";0,00;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,29;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";15,43;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2010";16,99;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2011";18,67;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2010";0,44;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2011";0,51;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"margaryna - za 400 g";"cena";"2010";3,91;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"margaryna - za 400 g";"cena";"2011";4,43;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";179,85;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";177,21;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pasta do zębów - za 125ml";"cena";"2010";8,75;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pasta do zębów - za 125ml";"cena";"2011";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";14,41;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";13,85;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2010";17,15;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2011";18,00;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2010";0,46;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2011";0,45;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"margaryna - za 400 g";"cena";"2010";3,90;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"margaryna - za 400 g";"cena";"2011";4,28;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";148,99;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";150,30;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pasta do zębów - za 125ml";"cena";"2010";8,75;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pasta do zębów - za 125ml";"cena";"2011";8,52;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";13,13;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";13,43;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2010";17,31;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2011";18,14;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2010";0,47;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2011";0,44;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"margaryna - za 400 g";"cena";"2010";3,91;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"margaryna - za 400 g";"cena";"2011";4,28;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";149,61;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";150,30;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pasta do zębów - za 125ml";"cena";"2010";8,51;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pasta do zębów - za 125ml";"cena";"2011";8,29;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";13,29;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";13,41;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2010";17,28;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2011";18,37;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2010";0,46;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2011";0,43;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"margaryna - za 400 g";"cena";"2010";3,96;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"margaryna - za 400 g";"cena";"2011";4,26;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";149,61;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";151,45;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pasta do zębów - za 125ml";"cena";"2010";9,03;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pasta do zębów - za 125ml";"cena";"2011";8,88;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";13,04;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,11;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2010";17,00;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2011";18,51;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2010";0,46;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2011";0,42;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2010";4,03;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2011";4,39;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";146,76;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";157,77;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2010";8,64;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2011";8,67;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";12,65;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,25;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2010";17,29;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2011";18,30;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2010";0,45;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2011";0,43;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"margaryna - za 400 g";"cena";"2010";4,14;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"margaryna - za 400 g";"cena";"2011";4,43;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";146,76;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";157,62;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pasta do zębów - za 125ml";"cena";"2010";9,05;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pasta do zębów - za 125ml";"cena";"2011";8,92;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";13,63;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,38;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2010";17,35;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2011";18,53;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2010";0,45;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2011";0,43;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2010";4,13;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2011";4,46;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";147,53;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";152,15;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2010";9,01;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2011";8,73;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";13,75;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";15,04;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2010";17,27;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2011";18,67;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2010";0,44;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2011";0,43;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"margaryna - za 400 g";"cena";"2010";4,20;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"margaryna - za 400 g";"cena";"2011";4,45;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";146,68;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";149,92;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2010";9,02;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2011";8,98;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2010";13,94;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2011";14,69;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2010";17,44;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2011";18,29;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2010";0,44;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2011";0,43;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"margaryna - za 400 g";"cena";"2010";4,24;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"margaryna - za 400 g";"cena";"2011";4,41;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";150,07;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";149,92;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2010";9,03;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2011";9,32;"zł";"";
