"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1000000;"ŁÓDZKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2006";4,36;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2007";5,04;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";137,54;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";143,35;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2006";8,20;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2007";8,29;"zł";"";
1000000;"ŁÓDZKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";12,26;"zł";"";
1000000;"ŁÓDZKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";12,79;"zł";"";
1000000;"ŁÓDZKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2006";15,94;"zł";"";
1000000;"ŁÓDZKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2007";15,78;"zł";"";
1000000;"ŁÓDZKIE";"maj";"margaryna - za 400 g";"cena";"2006";2,64;"zł";"";
1000000;"ŁÓDZKIE";"maj";"margaryna - za 400 g";"cena";"2007";2,82;"zł";"";
1000000;"ŁÓDZKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2006";4,42;"zł";"";
1000000;"ŁÓDZKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2007";5,01;"zł";"";
1000000;"ŁÓDZKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";136,61;"zł";"";
1000000;"ŁÓDZKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";144,06;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pasta do zębów - za 125ml";"cena";"2006";8,31;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pasta do zębów - za 125ml";"cena";"2007";8,12;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";11,93;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";12,65;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2006";16,28;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2007";15,92;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"margaryna - za 400 g";"cena";"2006";2,66;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"margaryna - za 400 g";"cena";"2007";2,81;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2006";4,55;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2007";5,21;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";136,61;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";144,06;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2006";8,27;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2007";8,43;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";12,92;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,60;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2006";16,08;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2007";15,91;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"margaryna - za 400 g";"cena";"2006";2,69;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"margaryna - za 400 g";"cena";"2007";2,85;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2006";4,63;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2007";5,35;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";136,61;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";139,28;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2006";7,94;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2007";8,41;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";13,46;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,64;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2006";16,27;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2007";16,68;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"margaryna - za 400 g";"cena";"2006";2,69;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"margaryna - za 400 g";"cena";"2007";2,87;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2006";4,66;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2007";5,59;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";128,26;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";134,85;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2006";7,94;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2007";8,32;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";13,35;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,98;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2006";15,99;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2007";18,15;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"margaryna - za 400 g";"cena";"2006";2,71;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"margaryna - za 400 g";"cena";"2007";2,89;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2006";4,73;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2007";5,85;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";126,83;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,14;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pasta do zębów - za 125ml";"cena";"2006";8,25;"zł";"";
1000000;"ŁÓDZKIE";"wrzesień";"pasta do zębów - za 125ml";"cena";"2007";8,31;"zł";"";
1000000;"ŁÓDZKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";13,54;"zł";"";
1000000;"ŁÓDZKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";14,03;"zł";"";
1000000;"ŁÓDZKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2006";16,04;"zł";"";
1000000;"ŁÓDZKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2007";20,25;"zł";"";
1000000;"ŁÓDZKIE";"październik";"margaryna - za 400 g";"cena";"2006";2,67;"zł";"";
1000000;"ŁÓDZKIE";"październik";"margaryna - za 400 g";"cena";"2007";2,90;"zł";"";
1000000;"ŁÓDZKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2006";4,76;"zł";"";
1000000;"ŁÓDZKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2007";5,90;"zł";"";
1000000;"ŁÓDZKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";132,11;"zł";"";
1000000;"ŁÓDZKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,14;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pasta do zębów - za 125ml";"cena";"2006";7,70;"zł";"";
1000000;"ŁÓDZKIE";"październik";"pasta do zębów - za 125ml";"cena";"2007";8,38;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";13,18;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,70;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2006";16,04;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2007";21,42;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"margaryna - za 400 g";"cena";"2006";2,68;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"margaryna - za 400 g";"cena";"2007";2,91;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2006";4,73;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2007";5,90;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";132,11;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,92;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pasta do zębów - za 125ml";"cena";"2006";7,80;"zł";"";
1000000;"ŁÓDZKIE";"listopad";"pasta do zębów - za 125ml";"cena";"2007";8,43;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";13,04;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,73;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2006";15,67;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2007";21,58;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"margaryna - za 400 g";"cena";"2006";2,64;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"margaryna - za 400 g";"cena";"2007";2,92;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2006";4,68;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2007";5,80;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";132,11;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,92;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pasta do zębów - za 125ml";"cena";"2006";7,62;"zł";"";
1000000;"ŁÓDZKIE";"grudzień";"pasta do zębów - za 125ml";"cena";"2007";8,21;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";12,87;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,27;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2006";15,86;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2007";16,10;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"margaryna - za 400 g";"cena";"2006";2,75;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"margaryna - za 400 g";"cena";"2007";2,89;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"kawa naturalna mielona - za 250g";"cena";"2006";4,84;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"kawa naturalna mielona - za 250g";"cena";"2007";5,02;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";133,60;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";127,38;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pasta do zębów - za 125ml";"cena";"2006";8,70;"zł";"";
1200000;"MAŁOPOLSKIE";"styczeń";"pasta do zębów - za 125ml";"cena";"2007";8,45;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";12,53;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";12,86;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2006";16,27;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2007";16,25;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"margaryna - za 400 g";"cena";"2006";2,75;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"margaryna - za 400 g";"cena";"2007";2,92;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2006";4,71;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2007";5,05;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";137,91;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";127,38;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pasta do zębów - za 125ml";"cena";"2006";8,77;"zł";"";
1200000;"MAŁOPOLSKIE";"luty";"pasta do zębów - za 125ml";"cena";"2007";8,59;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";12,12;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";12,87;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2006";16,39;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2007";16,24;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"margaryna - za 400 g";"cena";"2006";2,68;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"margaryna - za 400 g";"cena";"2007";2,96;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2006";4,68;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2007";5,19;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";135,60;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";141,99;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pasta do zębów - za 125ml";"cena";"2006";8,71;"zł";"";
1200000;"MAŁOPOLSKIE";"marzec";"pasta do zębów - za 125ml";"cena";"2007";8,54;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";12,52;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";12,91;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2006";16,05;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2007";16,24;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2006";2,65;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2007";2,95;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2006";4,78;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2007";5,34;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";136,52;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,38;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2006";8,71;"zł";"";
1200000;"MAŁOPOLSKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2007";8,47;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";12,51;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,05;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2006";15,79;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2007";16,13;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"margaryna - za 400 g";"cena";"2006";2,78;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"margaryna - za 400 g";"cena";"2007";2,94;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2006";4,78;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2007";5,40;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";137,14;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,38;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pasta do zębów - za 125ml";"cena";"2006";8,66;"zł";"";
1200000;"MAŁOPOLSKIE";"maj";"pasta do zębów - za 125ml";"cena";"2007";8,60;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";12,54;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,14;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2006";15,64;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2007";16,31;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2006";2,78;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2007";2,99;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2006";4,76;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2007";5,48;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";136,98;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,38;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2006";8,60;"zł";"";
1200000;"MAŁOPOLSKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2007";8,18;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";13,29;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,86;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2006";15,62;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2007";16,25;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"margaryna - za 400 g";"cena";"2006";2,80;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"margaryna - za 400 g";"cena";"2007";2,95;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2006";4,86;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2007";5,56;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";131,68;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";140,06;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2006";8,46;"zł";"";
1200000;"MAŁOPOLSKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2007";8,14;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";14,02;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";14,37;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2006";15,66;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2007";16,77;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"margaryna - za 400 g";"cena";"2006";2,87;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"margaryna - za 400 g";"cena";"2007";3,01;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2006";4,91;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2007";5,69;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";127,93;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";140,14;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2006";8,30;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2007";8,16;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";14,45;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";14,57;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2006";15,60;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2007";18,86;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2006";2,87;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2007";2,99;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2006";4,99;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2007";5,75;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";134,53;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,22;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pasta do zębów - za 125ml";"cena";"2006";8,17;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"pasta do zębów - za 125ml";"cena";"2007";8,29;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";14,27;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";14,25;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2006";15,93;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2007";20,53;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"margaryna - za 400 g";"cena";"2006";2,90;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"margaryna - za 400 g";"cena";"2007";3,06;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2006";5,04;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2007";5,79;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";136,61;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";148,68;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"pasta do zębów - za 125ml";"cena";"2006";8,34;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"pasta do zębów - za 125ml";"cena";"2007";8,51;"zł";"";
1200000;"MAŁOPOLSKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2006";13,50;"zł";"";
1200000;"MAŁOPOLSKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2007";13,26;"zł";"";
1200000;"MAŁOPOLSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2006";16,01;"zł";"";
