"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0800000;"LUBUSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2014";5,23;"zł";"";
0800000;"LUBUSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2015";5,30;"zł";"";
0800000;"LUBUSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2014";7,08;"zł";"";
0800000;"LUBUSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2015";6,70;"zł";"";
0800000;"LUBUSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";197,11;"zł";"";
0800000;"LUBUSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";213,11;"zł";"";
0800000;"LUBUSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2014";5,50;"zł";"";
0800000;"LUBUSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2015";4,83;"zł";"";
0800000;"LUBUSKIE";"lipiec";"pasta do zębów - za 100 ml";"cena";"2014";8,55;"zł";"";
0800000;"LUBUSKIE";"lipiec";"pasta do zębów - za 100 ml";"cena";"2015";7,62;"zł";"";
0800000;"LUBUSKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";14,47;"zł";"";
0800000;"LUBUSKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,81;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2014";22,98;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2015";19,82;"zł";"";
0800000;"LUBUSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2014";0,53;"zł";"";
0800000;"LUBUSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
0800000;"LUBUSKIE";"sierpień";"margaryna - za 400 g";"cena";"2014";3,69;"zł";"";
0800000;"LUBUSKIE";"sierpień";"margaryna - za 400 g";"cena";"2015";3,51;"zł";"";
0800000;"LUBUSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2014";5,45;"zł";"";
0800000;"LUBUSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2015";5,65;"zł";"";
0800000;"LUBUSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2014";7,13;"zł";"";
0800000;"LUBUSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2015";6,61;"zł";"";
0800000;"LUBUSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";197,11;"zł";"";
0800000;"LUBUSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";213,11;"zł";"";
0800000;"LUBUSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2014";5,45;"zł";"";
0800000;"LUBUSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2015";4,68;"zł";"";
0800000;"LUBUSKIE";"sierpień";"pasta do zębów - za 100 ml";"cena";"2014";8,10;"zł";"";
0800000;"LUBUSKIE";"sierpień";"pasta do zębów - za 100 ml";"cena";"2015";6,93;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";14,14;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";14,15;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2014";22,87;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2015";20,30;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2014";0,53;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2014";3,71;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2015";3,52;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2014";5,67;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2015";5,82;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2014";7,29;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2015";6,59;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";214,67;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";221,00;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2014";5,39;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2015";4,47;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"pasta do zębów - za 100 ml";"cena";"2014";8,15;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"pasta do zębów - za 100 ml";"cena";"2015";8,00;"zł";"";
0800000;"LUBUSKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";14,14;"zł";"";
0800000;"LUBUSKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";14,15;"zł";"";
0800000;"LUBUSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2014";22,09;"zł";"";
0800000;"LUBUSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2015";20,04;"zł";"";
0800000;"LUBUSKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2014";0,52;"zł";"";
0800000;"LUBUSKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
0800000;"LUBUSKIE";"październik";"margaryna - za 400 g";"cena";"2014";3,74;"zł";"";
0800000;"LUBUSKIE";"październik";"margaryna - za 400 g";"cena";"2015";3,35;"zł";"";
0800000;"LUBUSKIE";"październik";"pomarańcze - za 1kg";"cena";"2014";5,82;"zł";"";
0800000;"LUBUSKIE";"październik";"pomarańcze - za 1kg";"cena";"2015";5,82;"zł";"";
0800000;"LUBUSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2014";7,49;"zł";"";
0800000;"LUBUSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2015";6,60;"zł";"";
0800000;"LUBUSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";214,67;"zł";"";
0800000;"LUBUSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";221,00;"zł";"";
0800000;"LUBUSKIE";"październik";"olej napędowy - za 1l";"cena";"2014";5,30;"zł";"";
0800000;"LUBUSKIE";"październik";"olej napędowy - za 1l";"cena";"2015";4,44;"zł";"";
0800000;"LUBUSKIE";"październik";"pasta do zębów - za 100 ml";"cena";"2014";7,75;"zł";"";
0800000;"LUBUSKIE";"październik";"pasta do zębów - za 100 ml";"cena";"2015";7,56;"zł";"";
0800000;"LUBUSKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";14,37;"zł";"";
0800000;"LUBUSKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,97;"zł";"";
0800000;"LUBUSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2014";22,88;"zł";"";
0800000;"LUBUSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2015";20,54;"zł";"";
0800000;"LUBUSKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2014";0,53;"zł";"";
0800000;"LUBUSKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
0800000;"LUBUSKIE";"listopad";"margaryna - za 400 g";"cena";"2014";3,64;"zł";"";
0800000;"LUBUSKIE";"listopad";"margaryna - za 400 g";"cena";"2015";3,50;"zł";"";
0800000;"LUBUSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2014";4,89;"zł";"";
0800000;"LUBUSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2015";5,47;"zł";"";
0800000;"LUBUSKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2014";6,89;"zł";"";
0800000;"LUBUSKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2015";6,62;"zł";"";
0800000;"LUBUSKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";214,67;"zł";"";
0800000;"LUBUSKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";215,33;"zł";"";
0800000;"LUBUSKIE";"listopad";"olej napędowy - za 1l";"cena";"2014";5,13;"zł";"";
0800000;"LUBUSKIE";"listopad";"olej napędowy - za 1l";"cena";"2015";4,45;"zł";"";
0800000;"LUBUSKIE";"listopad";"pasta do zębów - za 100 ml";"cena";"2014";7,41;"zł";"";
0800000;"LUBUSKIE";"listopad";"pasta do zębów - za 100 ml";"cena";"2015";7,77;"zł";"";
0800000;"LUBUSKIE";"grudzień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";13,87;"zł";"";
0800000;"LUBUSKIE";"grudzień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,97;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2014";21,95;"zł";"";
0800000;"LUBUSKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2015";20,42;"zł";"";
0800000;"LUBUSKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2014";0,53;"zł";"";
0800000;"LUBUSKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
0800000;"LUBUSKIE";"grudzień";"margaryna - za 400 g";"cena";"2014";3,62;"zł";"";
0800000;"LUBUSKIE";"grudzień";"margaryna - za 400 g";"cena";"2015";3,37;"zł";"";
0800000;"LUBUSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2014";4,40;"zł";"";
0800000;"LUBUSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2015";4,69;"zł";"";
0800000;"LUBUSKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2014";6,75;"zł";"";
0800000;"LUBUSKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2015";6,67;"zł";"";
0800000;"LUBUSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";214,67;"zł";"";
0800000;"LUBUSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";215,33;"zł";"";
0800000;"LUBUSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2014";4,88;"zł";"";
0800000;"LUBUSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2015";4,30;"zł";"";
0800000;"LUBUSKIE";"grudzień";"pasta do zębów - za 100 ml";"cena";"2014";7,77;"zł";"";
0800000;"LUBUSKIE";"grudzień";"pasta do zębów - za 100 ml";"cena";"2015";8,12;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";15,77;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,99;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2014";23,56;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2015";19,32;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2014";0,52;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2015";0,53;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"margaryna - za 400 g";"cena";"2014";4,39;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"margaryna - za 400 g";"cena";"2015";4,03;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2014";5,23;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pomarańcze - za 1kg";"cena";"2015";5,09;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"kawa naturalna mielona - za 250g";"cena";"2014";6,35;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"kawa naturalna mielona - za 250g";"cena";"2015";6,93;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";184,21;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";187,00;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"olej napędowy - za 1l";"cena";"2014";5,37;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"olej napędowy - za 1l";"cena";"2015";4,48;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pasta do zębów - za 100 ml";"cena";"2014";8,10;"zł";"";
1000000;"ŁÓDZKIE";"styczeń";"pasta do zębów - za 100 ml";"cena";"2015";7,81;"zł";"";
1000000;"ŁÓDZKIE";"luty";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";14,97;"zł";"";
1000000;"ŁÓDZKIE";"luty";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,74;"zł";"";
1000000;"ŁÓDZKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2014";23,30;"zł";"";
1000000;"ŁÓDZKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2015";18,80;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2014";0,50;"zł";"";
1000000;"ŁÓDZKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2015";0,54;"zł";"";
1000000;"ŁÓDZKIE";"luty";"margaryna - za 400 g";"cena";"2014";4,34;"zł";"";
1000000;"ŁÓDZKIE";"luty";"margaryna - za 400 g";"cena";"2015";4,22;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2014";5,25;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pomarańcze - za 1kg";"cena";"2015";5,24;"zł";"";
1000000;"ŁÓDZKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2014";6,42;"zł";"";
1000000;"ŁÓDZKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2015";6,78;"zł";"";
1000000;"ŁÓDZKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";184,21;"zł";"";
1000000;"ŁÓDZKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";187,71;"zł";"";
1000000;"ŁÓDZKIE";"luty";"olej napędowy - za 1l";"cena";"2014";5,37;"zł";"";
1000000;"ŁÓDZKIE";"luty";"olej napędowy - za 1l";"cena";"2015";4,45;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pasta do zębów - za 100 ml";"cena";"2014";7,97;"zł";"";
1000000;"ŁÓDZKIE";"luty";"pasta do zębów - za 100 ml";"cena";"2015";8,03;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";14,48;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,91;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2014";23,67;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2015";18,24;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2014";0,51;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2015";0,53;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"margaryna - za 400 g";"cena";"2014";4,24;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"margaryna - za 400 g";"cena";"2015";4,13;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pomarańcze - za 1kg";"cena";"2014";5,12;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pomarańcze - za 1kg";"cena";"2015";5,09;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2014";6,42;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2015";6,77;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";191,64;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";187,71;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"olej napędowy - za 1l";"cena";"2014";5,36;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"olej napędowy - za 1l";"cena";"2015";4,69;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pasta do zębów - za 100 ml";"cena";"2014";8,22;"zł";"";
1000000;"ŁÓDZKIE";"marzec";"pasta do zębów - za 100 ml";"cena";"2015";7,70;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";14,82;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,98;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2014";22,99;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2015";18,11;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2014";0,50;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"margaryna - za 400 g";"cena";"2014";4,22;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"margaryna - za 400 g";"cena";"2015";4,09;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2014";5,20;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2015";5,14;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2014";6,30;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2015";6,60;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";191,21;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";187,71;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"olej napędowy - za 1l";"cena";"2014";5,32;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"olej napędowy - za 1l";"cena";"2015";4,64;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pasta do zębów - za 100 ml";"cena";"2014";8,10;"zł";"";
1000000;"ŁÓDZKIE";"kwiecień";"pasta do zębów - za 100 ml";"cena";"2015";7,36;"zł";"";
1000000;"ŁÓDZKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";14,97;"zł";"";
1000000;"ŁÓDZKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,64;"zł";"";
1000000;"ŁÓDZKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2014";21,87;"zł";"";
1000000;"ŁÓDZKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2015";18,24;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2014";0,49;"zł";"";
1000000;"ŁÓDZKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2015";0,52;"zł";"";
1000000;"ŁÓDZKIE";"maj";"margaryna - za 400 g";"cena";"2014";4,21;"zł";"";
1000000;"ŁÓDZKIE";"maj";"margaryna - za 400 g";"cena";"2015";4,27;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2014";5,27;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pomarańcze - za 1kg";"cena";"2015";5,13;"zł";"";
1000000;"ŁÓDZKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2014";6,36;"zł";"";
1000000;"ŁÓDZKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2015";6,42;"zł";"";
1000000;"ŁÓDZKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";191,21;"zł";"";
1000000;"ŁÓDZKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";186,78;"zł";"";
1000000;"ŁÓDZKIE";"maj";"olej napędowy - za 1l";"cena";"2014";5,29;"zł";"";
1000000;"ŁÓDZKIE";"maj";"olej napędowy - za 1l";"cena";"2015";4,70;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pasta do zębów - za 100 ml";"cena";"2014";8,55;"zł";"";
1000000;"ŁÓDZKIE";"maj";"pasta do zębów - za 100 ml";"cena";"2015";7,37;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";15,06;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,53;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2014";21,59;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2015";17,77;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2014";0,51;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2015";0,51;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"margaryna - za 400 g";"cena";"2014";4,29;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"margaryna - za 400 g";"cena";"2015";4,28;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2014";5,48;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2015";5,32;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2014";6,39;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2015";6,35;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";192,79;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";186,78;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"olej napędowy - za 1l";"cena";"2014";5,27;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"olej napędowy - za 1l";"cena";"2015";4,78;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pasta do zębów - za 100 ml";"cena";"2014";8,33;"zł";"";
1000000;"ŁÓDZKIE";"czerwiec";"pasta do zębów - za 100 ml";"cena";"2015";7,93;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";15,20;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,51;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2014";21,26;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2015";17,52;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2014";0,50;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2015";0,52;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"margaryna - za 400 g";"cena";"2014";4,29;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"margaryna - za 400 g";"cena";"2015";4,15;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2014";5,44;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2015";5,67;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2014";6,51;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2015";6,44;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";189,07;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";188,93;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"olej napędowy - za 1l";"cena";"2014";5,34;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"olej napędowy - za 1l";"cena";"2015";4,72;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pasta do zębów - za 100 ml";"cena";"2014";8,17;"zł";"";
1000000;"ŁÓDZKIE";"lipiec";"pasta do zębów - za 100 ml";"cena";"2015";7,82;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2014";15,04;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2015";13,75;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2014";21,34;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2015";17,18;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2014";0,49;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2015";0,52;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"margaryna - za 400 g";"cena";"2014";4,29;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"margaryna - za 400 g";"cena";"2015";4,21;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2014";5,81;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2015";6,37;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2014";7,00;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2015";6,45;"zł";"";
1000000;"ŁÓDZKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";190,79;"zł";"";
